Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,total_hours_per_year,avg_hours_per_day,presence_days,Overtime,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
30,0,1,1,10,3,0,0,3,0,2,28140,1.0,24,0,10.0,2,10,0,9,1873.0833333333333,7.903305203938115,237,0,1.0,3.0,2.0,3,4
33,0,2,0,7,3,0,1,2,2,0,112450,0.0,21,0,8.0,3,7,0,7,1554.1833333333334,6.728066378066378,231,0,3.0,2.0,4.0,3,4
56,1,0,1,15,3,0,1,2,5,0,33120,9.0,19,0,7.0,1,5,4,3,2122.883333333333,8.995268361581921,236,1,2.0,2.0,3.0,1,3
51,0,0,1,3,2,1,0,2,7,1,190490,7.0,14,1,23.0,2,20,15,15,1583.6166666666666,6.71024011299435,236,0,1.0,3.0,3.0,3,3
31,1,0,1,2,4,4,0,3,2,0,21410,4.0,20,0,12.0,2,7,7,7,1954.3833333333334,8.3879113018598,233,1,2.0,3.0,2.0,3,4
26,0,0,0,17,3,2,0,2,8,0,57690,1.0,19,0,5.0,4,5,4,3,1757.9,7.710087719298246,228,0,3.0,2.0,2.0,2,3
58,1,0,0,2,2,2,0,1,1,0,43850,1.0,13,1,40.0,2,40,15,6,1798.9166666666667,7.5584733893557425,238,0,4.0,4.0,2.0,2,3
19,1,0,1,5,2,0,1,1,8,1,53320,1.0,23,1,0.0,2,0,0,0,2247.0666666666666,9.401952580195259,239,1,4.0,3.0,2.0,3,4
22,0,0,0,29,4,4,1,1,2,0,46630,0.0,13,1,3.0,1,2,2,1,1475.8666666666668,6.3890331890331895,231,0,3.0,4.0,3.0,3,3
49,0,0,1,2,3,0,0,1,2,0,47240,1.0,11,1,16.0,3,15,5,11,1689.3833333333334,7.188865248226951,235,0,3.0,1.0,2.0,2,3
43,0,1,0,2,2,0,1,1,2,1,32110,4.0,13,0,18.0,2,3,1,2,1955.5,7.981632653061224,245,0,2.0,3.0,3.0,4,3
50,0,1,1,19,4,0,1,2,2,1,53770,4.0,14,1,16.0,3,2,2,1,1620.35,7.075764192139737,229,0,3.0,4.0,3.0,4,3
31,1,0,1,15,1,2,0,2,2,0,40660,3.0,22,0,4.0,2,2,2,2,2010.7333333333333,8.378055555555555,240,1,2.0,3.0,3.0,2,4
41,0,0,1,17,2,1,1,1,6,2,52080,3.0,11,3,12.0,2,9,0,7,1963.8166666666666,8.081550068587106,243,1,3.0,3.0,3.0,1,3
26,0,0,1,17,4,0,1,2,2,0,48770,1.0,13,1,8.0,5,8,5,7,1841.8,7.8709401709401705,234,0,3.0,3.0,3.0,4,3
36,0,0,2,25,1,5,1,2,1,2,31170,6.0,21,1,7.0,2,3,0,1,1662.1,6.784081632653061,245,0,2.0,2.0,3.0,4,4
51,1,1,1,6,3,0,0,1,8,1,15690,2.0,11,0,18.0,2,4,0,3,1710.15,7.185504201680673,238,0,1.0,4.0,3.0,4,3
39,0,0,1,7,3,0,0,1,1,0,196580,4.0,13,1,17.0,3,15,5,9,1870.3833333333334,7.925353107344633,236,0,4.0,3.0,4.0,4,3
25,0,0,0,29,1,2,0,3,1,0,30690,2.0,14,1,6.0,3,2,2,2,1874.2833333333333,7.777109266943292,241,0,1.0,3.0,3.0,2,3
30,0,0,1,21,1,2,1,2,5,0,104350,0.0,11,0,12.0,5,11,4,7,2295.1833333333334,10.022634643377001,229,1,3.0,4.0,1.0,3,3
32,1,0,1,2,4,0,0,2,4,1,41480,7.0,15,0,10.0,0,5,0,4,1913.4666666666667,7.906887052341598,242,0,1.0,1.0,4.0,2,3
45,0,0,1,2,1,4,0,2,0,1,57680,5.0,23,1,9.0,4,6,0,3,1731.9833333333333,7.401638176638177,234,0,3.0,4.0,2.0,3,4
38,0,0,1,7,4,0,0,2,4,1,50420,3.0,16,1,19.0,4,3,2,2,2385.5833333333335,10.417394468704513,229,1,4.0,3.0,3.0,3,3
30,0,0,0,13,3,3,0,2,5,1,57700,1.0,16,1,5.0,2,5,0,4,1624.6333333333334,6.685733882030179,243,0,1.0,3.0,2.0,4,3
32,0,1,0,2,3,3,1,3,5,2,77560,0.0,21,0,9.0,3,8,0,7,1497.3666666666666,6.482106782106782,231,0,4.0,4.0,4.0,3,4
30,0,0,1,1,3,2,0,3,2,2,103060,5.0,13,0,8.0,5,3,2,2,1533.3666666666666,6.6668115942028985,230,0,4.0,1.0,3.0,3,3
30,0,0,0,9,3,2,1,2,1,1,39360,0.0,11,1,6.0,3,5,1,2,1502.7166666666667,6.421866096866097,234,0,2.0,4.0,3.0,3,3
41,0,1,0,10,2,2,0,3,6,2,79450,4.0,12,1,21.0,6,7,7,7,1709.25,7.273404255319149,235,0,4.0,1.0,2.0,2,3
41,0,0,1,10,4,2,1,4,1,0,57430,2.0,12,3,7.0,2,5,1,4,1877.15,7.9878723404255325,235,0,3.0,1.0,3.0,4,3
19,0,0,1,1,3,1,0,5,6,1,152020,1.0,18,3,1.0,2,1,0,0,1524.4166666666667,6.405112044817927,238,0,2.0,2.0,3.0,2,3
40,0,1,1,26,4,2,1,2,6,2,54400,1.0,12,1,20.0,2,20,2,13,1655.3833333333334,7.014336158192091,236,0,2.0,2.0,3.0,3,3
35,0,0,0,8,1,3,0,3,5,0,37600,1.0,14,3,10.0,2,10,0,6,1727.2166666666667,7.349858156028369,235,0,3.0,2.0,3.0,3,3
53,0,0,0,14,2,0,0,5,6,0,35170,2.0,12,1,13.0,1,7,4,5,2567.266666666667,10.9245390070922,235,1,2.0,3.0,1.0,2,3
45,0,0,0,1,4,4,1,1,1,2,25800,8.0,17,3,20.0,3,17,0,15,1654.1333333333334,6.835261707988981,242,0,2.0,2.0,1.0,3,3
32,0,1,0,2,2,0,0,1,6,1,21660,1.0,19,1,9.0,4,9,3,7,1916.4333333333334,7.8865569272976686,243,0,2.0,4.0,3.0,1,3
29,0,2,1,10,4,4,1,3,0,0,58690,1.0,11,1,10.0,6,10,0,9,1466.6,6.110833333333333,240,0,4.0,3.0,3.0,4,3
51,0,0,1,1,3,1,0,3,4,0,80080,2.0,15,1,10.0,4,1,0,0,1727.2166666666667,7.575511695906433,228,0,2.0,3.0,3.0,3,3
58,0,0,0,3,3,3,0,1,1,0,52060,4.0,11,3,9.0,4,1,0,0,2387.0666666666666,9.946111111111112,240,1,2.0,2.0,2.0,1,3
40,0,0,1,11,2,4,1,4,5,0,52950,7.0,18,0,15.0,4,12,2,11,1416.55,6.185807860262009,229,0,3.0,4.0,2.0,3,3
34,0,1,0,24,4,3,1,2,6,0,164130,6.0,16,0,6.0,1,4,1,2,1600.2,7.018421052631579,228,0,3.0,3.0,3.0,3,3
22,0,0,1,3,3,2,1,1,5,0,132690,1.0,25,1,2.0,2,2,2,2,1862.3,7.695454545454545,242,0,3.0,4.0,3.0,3,4
27,0,2,1,3,3,2,1,1,0,2,27830,6.0,16,1,6.0,2,2,2,2,1443.2166666666667,6.274855072463768,230,0,4.0,2.0,1.0,4,3
28,0,0,0,4,4,0,1,2,0,0,54330,1.0,13,1,5.0,4,5,0,2,1510.35,6.482188841201716,233,0,3.0,4.0,1.0,2,3
57,0,0,1,3,3,0,1,2,6,2,20130,3.0,14,1,12.0,5,5,1,4,2556.616666666667,10.879219858156029,235,1,3.0,4.0,1.0,3,3
27,0,2,1,2,3,0,1,1,6,2,139660,1.0,19,0,1.0,1,1,0,1,2598.3333333333335,10.60544217687075,245,1,3.0,3.0,2.0,3,3
50,0,0,1,4,3,0,0,2,6,1,43740,3.0,15,1,21.0,5,5,4,4,1510.4333333333334,6.215775034293553,243,0,3.0,2.0,3.0,4,3
41,0,0,0,7,4,3,1,4,5,2,68420,4.0,12,1,13.0,3,9,1,8,1432.7,6.1754310344827585,232,0,1.0,3.0,3.0,3,3
30,0,0,2,1,4,5,0,1,8,0,174260,2.0,12,1,12.0,0,10,7,4,1644.05,6.878870292887029,239,0,2.0,4.0,3.0,2,3
38,0,0,0,1,1,2,1,2,5,1,176030,4.0,16,0,12.0,0,8,0,7,1523.55,6.269753086419753,243,0,1.0,4.0,4.0,2,3
32,0,0,1,20,3,2,0,1,6,1,45810,3.0,14,1,8.0,3,5,1,4,1578.3166666666666,6.922441520467836,228,0,3.0,3.0,3.0,3,3
27,0,0,1,5,4,2,1,2,0,0,47350,0.0,13,0,6.0,2,5,1,1,2131.016666666667,8.916387726638774,239,1,3.0,2.0,2.0,3,3
19,1,1,1,10,2,0,1,2,0,1,41870,0.0,22,1,1.0,4,0,0,0,1718.8666666666666,7.505967976710334,229,0,3.0,1.0,4.0,3,4
36,0,1,0,25,3,3,0,2,4,1,55050,4.0,21,2,13.0,3,8,7,2,1751.25,7.420550847457627,236,0,4.0,2.0,2.0,3,4
30,0,2,0,1,3,2,0,1,2,2,54700,1.0,18,1,12.0,2,12,6,10,1650.5166666666667,6.820316804407714,242,0,3.0,1.0,3.0,3,3
45,0,0,1,24,2,2,1,2,2,2,54760,4.0,13,1,9.0,3,5,0,3,1961.95,8.107231404958679,242,1,3.0,1.0,4.0,3,3
56,0,0,1,4,3,0,1,4,8,2,25870,4.0,12,0,19.0,2,2,2,2,2006.3166666666666,8.29056473829201,242,1,3.0,1.0,3.0,2,3
33,0,0,1,2,2,2,1,1,2,1,24400,0.0,18,3,4.0,4,3,0,2,1647.7833333333333,6.809022038567493,242,0,3.0,4.0,4.0,3,3
19,1,0,1,8,2,0,1,2,2,1,159720,1.0,21,0,1.0,2,1,1,0,1725.5,7.189583333333333,240,0,2.0,4.0,2.0,3,4
46,0,0,1,10,3,4,0,2,5,2,153790,1.0,12,0,24.0,1,24,15,7,1582.1666666666667,6.84920634920635,231,0,2.0,1.0,3.0,1,3
38,0,0,0,4,4,0,1,1,6,1,70820,1.0,14,0,2.0,3,2,2,1,1878.4166666666667,7.89250700280112,238,0,3.0,4.0,3.0,4,3
31,0,0,0,2,5,0,1,2,7,0,27280,8.0,11,0,7.0,3,4,0,2,2496.75,10.359958506224066,241,1,3.0,4.0,3.0,4,3
34,0,0,0,9,3,3,0,2,8,1,53680,2.0,14,1,9.0,2,3,1,2,1426.1666666666667,6.20072463768116,230,0,4.0,2.0,3.0,3,3
41,1,0,1,18,4,0,1,5,5,1,53470,1.0,24,1,4.0,1,4,0,2,2360.9,10.046382978723404,235,1,2.0,2.0,2.0,3,4
50,0,0,0,19,4,3,1,3,2,0,31950,2.0,11,0,5.0,4,3,0,2,1550.4,6.770305676855895,229,0,3.0,3.0,2.0,2,3
53,0,0,0,1,2,0,1,1,8,2,39890,1.0,13,0,5.0,2,4,1,3,1439.1833333333334,6.124184397163121,235,0,4.0,1.0,3.0,3,3
33,0,0,1,4,3,0,1,1,3,0,33060,1.0,11,3,8.0,6,8,1,6,1799.75,7.498958333333333,240,0,4.0,2.0,3.0,1,3
40,0,0,1,11,3,0,0,2,2,0,70050,1.0,20,2,21.0,2,20,9,9,1428.6,6.211304347826086,230,0,4.0,3.0,3.0,3,4
55,0,0,1,6,1,0,0,2,5,1,26550,8.0,17,0,36.0,0,24,2,15,1472.8166666666666,6.086019283746556,242,0,3.0,2.0,3.0,2,3
34,0,1,2,7,4,1,0,1,1,0,13930,1.0,11,2,10.0,4,10,1,9,1621.25,6.811974789915967,238,0,4.0,3.0,2.0,4,3
51,0,0,2,4,2,5,1,2,7,1,25700,3.0,18,0,21.0,2,7,1,0,1791.9833333333333,7.374417009602195,243,0,4.0,2.0,3.0,3,3
52,0,0,1,2,4,2,0,2,7,0,35370,0.0,11,1,34.0,3,33,11,9,1414.3666666666666,6.258259587020649,226,0,3.0,3.0,3.0,3,3
27,0,0,0,15,3,3,1,1,1,1,39860,1.0,12,2,7.0,3,7,0,3,1842.25,7.5193877551020405,245,0,4.0,2.0,2.0,3,3
35,1,0,1,2,4,0,0,2,4,0,108830,3.0,12,0,8.0,3,1,0,1,2139.9,8.991176470588236,238,1,2.0,3.0,3.0,4,3
43,0,2,1,6,2,2,1,1,0,2,20280,4.0,20,1,7.0,2,5,2,2,1849.3,8.005627705627706,231,1,4.0,,4.0,2,4
45,0,2,1,9,2,2,0,1,2,0,95250,9.0,19,0,22.0,3,20,11,8,1469.3833333333334,6.199929676511956,237,0,1.0,4.0,3.0,3,3
37,0,0,1,7,3,0,0,1,1,0,29290,1.0,12,0,8.0,2,8,1,7,2387.8166666666666,10.075175808720113,237,1,2.0,1.0,2.0,1,3
35,0,1,1,1,3,1,1,2,4,1,22750,5.0,13,0,10.0,2,6,1,2,1417.3833333333334,6.10941091954023,232,0,2.0,2.0,3.0,4,3
42,0,2,1,1,1,4,1,2,2,2,78790,2.0,11,1,11.0,2,5,0,2,1525.6166666666666,6.383333333333333,239,0,3.0,3.0,3.0,3,3
38,0,0,0,8,2,3,1,5,1,0,49300,9.0,14,0,14.0,0,1,0,0,1415.5333333333333,6.2912592592592596,225,0,4.0,3.0,3.0,3,3
38,0,0,2,25,1,5,0,1,6,0,78470,3.0,14,1,9.0,3,7,1,7,1702.3333333333333,7.2749287749287745,234,0,4.0,4.0,1.0,4,3
27,0,1,1,13,4,2,1,1,8,0,44010,5.0,13,0,6.0,4,2,2,0,1556.6166666666668,6.513040446304045,239,0,3.0,1.0,3.0,2,3
49,0,2,1,23,1,1,0,2,2,2,92410,1.0,19,1,7.0,5,7,1,7,2348.233333333333,9.584625850340135,245,1,4.0,4.0,3.0,3,3
34,0,1,1,7,2,2,1,4,7,2,29740,1.0,23,0,5.0,2,5,2,0,2489.883333333333,10.505836849507736,237,1,4.0,3.0,4.0,3,4
40,0,0,1,23,3,2,0,1,5,0,45020,8.0,12,2,15.0,0,7,3,7,2545.9666666666667,10.391700680272109,245,1,3.0,4.0,4.0,2,3
38,1,0,0,6,4,0,0,3,1,0,107480,7.0,15,0,17.0,3,1,0,0,1930.25,8.392391304347827,230,1,2.0,1.0,3.0,3,3
29,1,0,0,10,2,0,0,2,1,0,15550,1.0,19,2,10.0,2,10,1,9,1596.4,6.707563025210084,238,0,2.0,4.0,2.0,3,3
22,0,0,1,1,3,0,0,4,0,2,129360,1.0,11,2,4.0,3,4,2,2,1951.8,8.486086956521739,230,1,4.0,2.0,2.0,3,3
36,0,1,1,1,3,0,0,2,5,1,23050,1.0,17,0,8.0,3,8,1,7,1732.05,7.498051948051947,231,0,2.0,4.0,3.0,3,3
40,0,2,1,28,2,0,1,1,6,0,167040,9.0,22,0,5.0,2,3,0,2,1427.3,6.099572649572649,234,0,4.0,4.0,1.0,4,4
46,0,0,1,25,1,2,1,5,1,2,34330,7.0,18,0,17.0,3,4,0,3,1418.55,6.010805084745763,236,0,4.0,1.0,3.0,3,3
32,1,0,1,5,3,2,1,1,0,0,34770,1.0,11,0,14.0,2,14,9,8,1900.7166666666667,7.789822404371585,244,0,4.0,4.0,2.0,4,3
30,0,2,1,17,4,0,1,2,0,1,64300,1.0,12,1,12.0,2,11,5,8,1883.9833333333333,8.016950354609929,235,1,3.0,3.0,3.0,2,3
27,0,1,1,18,2,2,0,1,5,1,65160,1.0,19,1,7.0,4,7,0,7,1408.8833333333334,6.179312865497076,228,0,4.0,3.0,3.0,3,3
51,0,0,1,2,1,2,0,1,6,0,39070,5.0,13,0,16.0,2,10,4,7,1596.55,6.680125523012552,239,0,2.0,2.0,1.0,3,3
30,1,0,1,10,4,0,0,2,1,1,55620,5.0,13,0,8.0,3,5,0,4,2017.0166666666667,8.474859943977592,238,1,4.0,1.0,3.0,2,3
41,0,0,1,1,3,0,1,2,3,1,68830,3.0,19,2,16.0,3,1,0,0,2141.016666666667,9.072104519774012,236,1,4.0,4.0,3.0,2,3
30,1,1,0,3,2,2,1,2,0,1,28620,5.0,14,0,9.0,2,6,0,1,1672.1333333333334,6.996373779637379,239,0,3.0,1.0,,2,3
29,1,0,1,2,3,0,1,1,2,1,49780,0.0,13,0,7.0,3,6,1,5,1855.3666666666666,7.795658263305322,238,0,3.0,3.0,2.0,2,3
45,0,2,1,2,3,2,0,2,1,1,103680,6.0,12,2,23.0,2,19,12,8,1610.9833333333333,6.575442176870748,245,0,4.0,4.0,3.0,3,3
54,0,0,0,8,2,3,0,2,5,0,61340,2.0,19,0,16.0,2,6,0,5,1520.7833333333333,6.363110181311018,239,0,4.0,1.0,3.0,2,3
36,0,0,1,16,4,0,1,1,0,1,67350,8.0,25,2,16.0,3,13,3,7,1812.2833333333333,7.614635854341737,238,0,4.0,2.0,4.0,2,4
33,0,0,0,9,1,1,0,3,2,0,32950,6.0,22,2,7.0,2,3,1,1,1792.55,7.50020920502092,239,0,3.0,2.0,3.0,3,4
37,0,1,0,2,4,0,1,2,5,2,52380,1.0,15,1,10.0,5,10,0,7,2344.633333333333,10.106178160919539,232,1,2.0,4.0,3.0,3,3
38,0,0,1,1,2,2,1,4,5,2,64720,0.0,12,0,17.0,4,16,5,13,1606.75,6.925646551724138,232,0,1.0,3.0,2.0,3,3
31,0,2,0,4,1,2,0,3,1,0,96100,0.0,11,1,6.0,2,5,1,4,1449.1833333333334,5.963717421124829,243,0,3.0,3.0,3.0,2,3
59,0,0,1,5,3,0,0,3,8,0,198330,3.0,13,0,7.0,2,1,0,0,1464.5666666666666,6.205790960451977,236,0,3.0,4.0,3.0,3,3
37,0,1,0,2,3,3,0,2,5,2,97560,4.0,19,0,13.0,2,9,5,8,1605.9666666666667,7.012954876273653,229,0,1.0,4.0,3.0,3,3
29,0,1,0,15,4,2,0,1,2,0,49680,1.0,19,3,11.0,4,11,4,1,1506.8333333333333,6.278472222222222,240,0,2.0,4.0,3.0,3,3
35,0,1,1,19,3,0,0,1,2,1,21450,1.0,13,0,10.0,6,10,0,8,1416.0,5.974683544303797,237,0,3.0,3.0,4.0,2,3
29,1,0,1,7,1,0,0,1,1,1,21800,1.0,21,0,4.0,2,4,0,1,2014.1666666666667,8.357538035961273,241,1,3.0,4.0,2.0,3,4
52,0,0,1,1,2,2,0,4,8,1,83460,7.0,14,0,6.0,5,2,2,2,1711.65,7.377801724137932,232,0,3.0,4.0,2.0,3,3
42,0,0,1,7,4,0,0,2,2,0,34450,1.0,11,2,22.0,2,22,11,15,1489.7166666666667,6.393633762517883,233,0,3.0,4.0,3.0,3,3
59,0,0,1,4,4,4,1,1,0,0,27600,8.0,11,0,7.0,3,2,2,2,1571.5666666666666,6.687517730496453,235,0,2.0,3.0,2.0,4,3
50,0,0,1,11,2,0,1,2,2,2,62940,3.0,23,1,32.0,2,7,0,6,1872.6666666666667,7.674863387978142,244,0,4.0,4.0,2.0,4,4
33,1,0,0,11,4,3,1,1,1,0,71400,5.0,21,0,8.0,2,5,0,4,2505.0833333333335,10.891666666666667,230,1,3.0,4.0,1.0,2,4
43,0,0,0,1,3,3,0,2,6,0,29320,5.0,24,0,22.0,3,17,1,9,2215.7,9.309663865546218,238,1,4.0,4.0,3.0,3,4
33,1,0,0,1,3,0,1,2,8,0,51470,7.0,11,0,13.0,2,9,1,7,1709.3,7.09253112033195,241,0,1.0,1.0,4.0,3,3
52,0,2,1,2,3,4,1,1,2,1,45070,1.0,14,0,33.0,3,33,15,12,2022.2666666666667,8.792463768115942,230,1,1.0,3.0,4.0,2,3
32,0,0,2,13,4,0,0,3,6,0,85640,2.0,16,1,6.0,2,4,1,2,1930.9,8.012033195020747,241,1,3.0,2.0,3.0,2,3
32,1,0,0,23,1,0,1,3,0,1,24680,0.0,11,0,4.0,2,3,1,2,2380.8,10.174358974358976,234,1,4.0,3.0,1.0,3,3
39,0,0,0,26,4,0,1,2,4,2,81610,7.0,12,1,7.0,2,3,1,2,1514.55,6.310625,240,0,3.0,3.0,3.0,4,3
32,0,2,0,2,4,3,1,4,1,0,21090,0.0,13,1,4.0,3,3,2,2,1463.8666666666666,6.202824858757062,236,0,3.0,4.0,3.0,2,3
41,0,0,0,29,3,0,0,2,5,2,52940,2.0,15,0,17.0,3,1,0,0,1441.7166666666667,6.083192686357243,237,0,3.0,1.0,2.0,2,3
40,0,0,1,2,3,0,1,1,6,2,27180,1.0,14,1,9.0,4,9,4,7,1746.75,7.339285714285714,238,0,,4.0,3.0,2,3
45,0,0,1,18,1,0,0,2,7,0,58110,0.0,14,0,25.0,4,24,1,7,1608.8666666666666,6.934770114942529,232,0,3.0,4.0,3.0,2,3
31,0,1,1,7,4,2,1,1,1,2,24370,9.0,14,1,9.0,3,2,2,2,1777.9166666666667,7.316529492455419,243,0,2.0,3.0,3.0,4,3
33,0,0,1,2,4,0,0,1,2,0,27660,1.0,12,1,2.0,2,2,0,2,1525.7833333333333,6.751253687315634,226,0,3.0,4.0,2.0,3,3
34,0,0,1,26,3,1,0,1,2,0,190380,6.0,13,0,13.0,3,11,5,9,1557.9333333333334,6.384972677595629,244,0,4.0,1.0,3.0,2,3
37,0,0,1,22,5,2,0,2,6,0,30550,2.0,14,3,17.0,3,3,0,2,1858.4666666666667,7.5855782312925175,245,0,3.0,1.0,2.0,3,3
45,0,1,0,21,1,3,1,3,1,0,22890,4.0,13,0,9.0,3,3,0,2,1871.0666666666666,7.996011396011395,234,0,1.0,3.0,3.0,2,3
37,1,1,0,2,3,3,1,1,5,2,40010,6.0,11,1,17.0,2,1,0,0,1646.1666666666667,7.065092989985694,233,0,1.0,3.0,3.0,3,3
39,0,1,1,22,3,2,0,1,6,1,129650,0.0,19,1,20.0,2,19,11,8,1717.2166666666667,7.433838383838384,231,0,3.0,3.0,3.0,3,3
29,0,0,0,4,3,1,0,2,3,1,35390,1.0,18,0,6.0,2,6,1,5,1772.2833333333333,7.293347050754458,243,0,3.0,4.0,3.0,2,3
42,0,0,1,5,4,2,0,1,1,1,60290,3.0,17,1,10.0,5,3,0,2,1947.85,8.50589519650655,229,1,4.0,1.0,3.0,3,3
29,0,0,1,2,4,2,1,1,5,2,26790,2.0,15,0,10.0,2,3,0,2,1372.5166666666667,6.073082595870207,226,0,4.0,4.0,3.0,2,3
25,0,0,1,25,2,0,1,2,2,0,37020,0.0,20,0,5.0,4,4,1,2,1858.2666666666667,7.710650069156293,241,0,1.0,3.0,3.0,3,4
42,0,0,0,18,2,2,1,1,5,2,23980,0.0,14,1,10.0,2,9,7,8,2305.5666666666666,9.48792866941015,243,1,4.0,1.0,3.0,2,3
40,0,0,1,28,3,2,1,2,5,2,54680,0.0,12,0,22.0,6,21,3,9,1710.3166666666666,7.009494535519125,244,0,1.0,3.0,3.0,4,3
51,0,0,0,6,2,0,0,1,0,0,131160,1.0,11,0,1.0,6,1,0,0,1712.35,7.412770562770563,231,0,3.0,4.0,2.0,3,3
31,1,1,1,10,1,0,0,1,1,1,41890,0.0,23,1,6.0,3,5,1,4,1823.7333333333333,7.695077355836849,237,0,3.0,2.0,4.0,2,4
32,0,1,1,17,4,1,1,4,2,0,193280,1.0,15,3,5.0,2,5,0,3,1667.05,7.004411764705882,238,0,2.0,2.0,1.0,3,3
38,0,2,1,2,5,0,1,3,3,0,83210,3.0,11,3,13.0,5,8,7,5,1673.4166666666667,7.213002873563219,232,0,4.0,4.0,3.0,2,3
32,0,0,1,10,1,2,1,1,2,1,23420,4.0,12,2,9.0,2,6,0,4,1881.1666666666667,7.971045197740113,236,0,4.0,1.0,3.0,3,3
46,0,0,1,8,3,0,0,4,4,0,40710,3.0,13,0,28.0,5,7,7,7,2572.2833333333333,10.807913165266106,238,1,3.0,2.0,2.0,3,3
28,1,0,1,11,2,2,1,2,2,1,58130,2.0,20,1,5.0,2,0,0,0,1625.25,6.8866525423728815,236,0,1.0,3.0,1.0,3,4
29,0,0,1,18,3,0,1,2,2,0,31430,2.0,22,3,10.0,2,0,0,0,1531.6333333333334,6.7176900584795325,228,0,1.0,2.0,3.0,3,4
31,0,0,1,1,3,0,1,3,5,0,20440,0.0,21,0,10.0,2,9,7,8,1753.8833333333334,7.217626886145405,243,0,2.0,4.0,3.0,3,4
25,0,2,1,7,4,2,0,4,5,2,134640,1.0,13,1,6.0,2,6,1,5,1712.65,7.07706611570248,242,0,2.0,1.0,3.0,3,3
45,0,0,1,17,2,2,1,2,5,0,79910,0.0,13,2,21.0,2,20,4,10,2041.4166666666667,8.400891632373114,243,1,3.0,4.0,3.0,2,3
36,0,0,1,28,1,0,1,1,5,0,33770,0.0,12,2,16.0,2,15,10,11,1667.15,7.064194915254237,236,0,4.0,4.0,3.0,3,3
55,0,0,1,14,4,0,0,1,2,1,55380,0.0,17,0,37.0,2,36,4,13,2223.133333333333,9.263055555555555,240,1,4.0,1.0,3.0,3,3
47,1,2,1,1,1,2,1,1,1,0,57620,1.0,11,2,10.0,4,10,9,9,2297.1666666666665,9.414617486338797,244,1,1.0,2.0,2.0,2,3
28,0,0,1,1,3,0,1,1,6,0,25920,1.0,14,0,5.0,2,5,0,4,1369.3666666666666,6.059144542772861,226,0,4.0,4.0,2.0,3,3
37,0,0,1,1,3,0,1,2,0,0,53460,4.0,11,0,7.0,2,5,0,1,1592.9833333333333,6.693207282913165,238,0,3.0,4.0,4.0,3,3
21,0,0,1,3,2,0,1,1,5,1,42130,1.0,12,3,3.0,3,3,1,0,1527.9166666666667,6.585847701149426,232,0,4.0,3.0,4.0,2,3
37,0,2,1,1,3,2,1,2,2,2,41270,2.0,13,1,15.0,2,5,0,2,2704.5333333333333,10.994037940379403,246,1,1.0,4.0,3.0,3,3
35,0,0,0,7,4,0,1,1,7,2,24380,7.0,16,0,10.0,5,7,6,2,1643.2333333333333,7.022364672364672,234,0,2.0,2.0,2.0,2,3
38,0,0,1,8,3,0,0,1,8,2,68700,1.0,11,1,8.0,5,8,7,7,2284.3166666666666,9.285840108401084,246,1,1.0,1.0,3.0,3,3
26,0,1,1,1,4,1,1,2,5,2,104470,1.0,18,0,6.0,3,6,1,4,1786.5833333333333,7.5383263009845285,237,0,3.0,2.0,1.0,3,3
50,0,0,0,8,4,0,1,1,1,2,96670,3.0,23,0,28.0,2,10,1,6,1367.0666666666666,5.969723435225618,229,0,1.0,2.0,2.0,2,4
53,0,0,1,11,4,0,0,2,1,0,21480,3.0,11,0,21.0,2,5,1,3,1901.75,8.341008771929825,228,1,3.0,3.0,2.0,3,3
42,0,0,1,4,4,0,1,1,6,0,89260,1.0,14,0,20.0,4,20,11,6,1544.95,6.805947136563877,227,0,2.0,3.0,3.0,1,3
29,0,1,1,16,4,2,1,1,5,1,65130,1.0,11,1,10.0,2,10,0,9,1610.55,7.094933920704846,227,0,2.0,4.0,2.0,3,3
55,0,0,1,1,4,1,0,1,1,0,67990,3.0,11,0,12.0,2,10,0,8,2150.9666666666667,9.392867540029112,229,1,2.0,4.0,3.0,3,3
26,0,1,1,9,3,0,0,1,8,0,162910,1.0,22,0,5.0,3,5,3,3,2660.7166666666667,10.99469696969697,242,1,1.0,1.0,3.0,3,4
37,0,0,0,5,1,3,1,1,1,1,27050,1.0,11,0,17.0,2,17,5,7,1741.1666666666667,7.60334788937409,229,0,4.0,4.0,3.0,3,3
44,1,1,1,1,2,2,1,2,1,2,103330,3.0,14,1,19.0,2,1,0,0,2566.0333333333333,11.013018597997139,233,1,4.0,3.0,1.0,2,3
38,0,0,0,2,3,3,0,1,8,2,44480,9.0,12,0,10.0,3,2,1,2,1598.4,6.772881355932204,236,0,4.0,4.0,3.0,2,3
26,1,0,1,4,3,2,1,3,1,2,68540,2.0,11,0,5.0,5,3,0,2,2471.366666666667,10.128551912568307,244,1,1.0,2.0,3.0,2,3
28,0,0,1,7,3,1,1,1,3,1,96370,1.0,13,0,5.0,6,5,0,2,1566.2,6.693162393162393,234,0,4.0,4.0,3.0,2,3
